BRAND_NAME,COMMON_NAME_x,ORIGINALCODE_x,LENGTH(ORIGINALCODE),L_R_x,PEIJIAN,COMMON_NAME_y,ORIGINALCODE_y,L_R_y,DISTINCT_SUM,len_y
上汽大众,底大边（左）,18D853897B9B9,13,左,底大边,底大边（右）,18D853898B9B9,右,1,1
吉普,侧脚踏板（左）,55397415AD,10,左,侧脚踏板,侧脚踏板（右）,55397414AD,右,1,1
陕汽,前立柱加强筋（左）,0A1002,6,左,前立柱加强筋,前立柱加强筋（右）,0A0002,右,1,1
一汽奔腾,车顶行李架（左）,5CA051T1019,11,左,车顶行李架,车顶行李架（右）,5CA051T1016,右,1,1
一汽大众,后保险杠卡扣（左）,L5K6807393C,11,左,后保险杠卡扣,后保险杠卡扣（右）,L5K6807394C,右,1,1
夏利,后减震器（左）,2915030J2-B00,13,左,后减震器,后减震器（右）,2915040J2-B00,右,1,1
斯达,侧围转向灯（左）,WG9312720012,12,左,侧围转向灯,侧围转向灯（右）,WG9312720013,右,1,1
众泰,前桥撑杆（左）,6309074002-B11A,15,左,前桥撑杆,前桥撑杆（右）,6309074002-B11B,右,1,1
一汽,前叶子板（左）,8403021-1V1,11,左,前叶子板,前叶子板（右）,8403022-1V1,右,1,1
众泰,行李箱内饰板（左）,5608020001-B11A,15,左,行李箱内饰板,行李箱内饰板（右）,5608010001-B11A,右,1,1
上汽通用五菱,车顶上边梁（左）,0A2118,6,左,车顶上边梁,车顶上边梁（右）,0A2117,右,1,1
江淮,前围盖板（左）,JYJY11253,9,左,前围盖板,前围盖板（右）,JYJY11252,右,1,1
长城,前门锁电机（左）,3787210XP00XB,13,左,前门锁电机,前门锁电机（右）,3787220XP00XB,右,1,1
广汽三菱,后叶子板前内衬（左）,5370B951,8,左,后叶子板前内衬,后叶子板前内衬（右）,5370B952,右,1,1
进口吉普,驾驶室遮阳板（左）,1FA13HDAAA,10,左,驾驶室遮阳板,驾驶室遮阳板（右）,1FA12HDAAA,右,1,1
郑州海马,前叶子板前内衬（左）,SA1256141,9,左,前叶子板前内衬,前叶子板前内衬（右）,SA1256131,右,1,1
众泰,前门玻璃绒槽（左）,T6006107050001B11,17,左,前门玻璃绒槽,前门玻璃绒槽（右）,T6006107060001B11,右,1,1
欧拉,前保险杠饰条（左）,2803105XN20XA,13,左,前保险杠饰条,前保险杠饰条（右）,2803106XN20XA,右,1,1
奇瑞,前门内饰板（左）,T11-6102410PB,13,左,前门内饰板,前门内饰板（右）,T11-6102420PB,右,1,1
进口奥迪,前保险杠（左）,8X0807065GRU,12,左,前保险杠,前保险杠（右）,8X0807066GRU,右,1,1
进口铃木,引擎盖铰链（左）,57420-50G00,11,左,引擎盖铰链,引擎盖铰链（右）,57410-50G00,右,1,1
江铃,车顶导水槽（左）,9P2-54781AD,11,左,车顶导水槽,车顶导水槽（右）,9P2-54780AD,右,1,1
东风,驾驶室脚踏板护罩（左）,M51-8405101A,12,左,驾驶室脚踏板护罩,驾驶室脚踏板护罩（右）,M51-8405102A,右,1,1
中集,前保险杠包角（左）,JYJY10003,9,左,前保险杠包角,前保险杠包角（右）,JYJY10004,右,1,1
一汽,倒车镜总成（左）,87940-BZ910,11,左,倒车镜总成,倒车镜总成（右）,87910-BZ910,右,1,1
东风本田,滑门框密封条（左）,72850T6D003,11,左,滑门框密封条,滑门框密封条（右）,72810T6D003,右,1,1
一汽大众,后门线束（左）,L3GD971693,10,左,后门线束,后门线束（右）,L3GD971694,右,1,1
观致,驾驶室遮阳板（左）,100001476-02NS,14,左,驾驶室遮阳板,驾驶室遮阳板（右）,100001475-02NS,右,1,1
东风标致,前制动盘（左）,4249J6,6,左,前制动盘,前制动盘（右）,4249J8,右,1,1
长安,后保险杠包角（左）,2804111-BB03,12,左,后保险杠包角,后保险杠包角（右）,2804112-BB03,右,1,1
福田,前叶子板后轮眉（左）,JYJY12740,9,左,前叶子板后轮眉,前叶子板后轮眉（右）,JYJY12741,右,1,1
东南,车顶导水槽（左）,0A2054,6,左,车顶导水槽,车顶导水槽（右）,0A2053,右,1,1
长安铃木,后下摆臂（左）,4620262L00000,13,左,后下摆臂,后下摆臂（右）,4620162L00000,右,1,1
福田,前挡风玻璃雨刮臂（左）,JYJY10280,9,左,前挡风玻璃雨刮臂,前挡风玻璃雨刮臂（右）,JYJY10281,右,1,1
广汽丰田,驾驶室遮阳板（左）,743200E060E0,12,左,驾驶室遮阳板,驾驶室遮阳板（右）,743100E060E0,右,1,1
进口沃尔沃,变速箱后支架垫（左）,31410601,8,左,变速箱后支架垫,变速箱后支架垫（右）,31410602,右,1,1
上汽通用五菱,后杂物台扬声器（左）,0A3033,6,左,后杂物台扬声器,后杂物台扬声器（右）,0A3034,右,1,1
吉利,后门密封条（左）,106800019559,12,左,后门密封条,后门密封条（右）,106800019859,右,1,1
江铃,倒车镜总成（左）,8202010-B01,11,左,倒车镜总成,倒车镜总成（右）,8202020-B01,右,1,1
一汽大众,前挡风玻璃饰条（左）,L510854327A5AP,14,左,前挡风玻璃饰条,前挡风玻璃饰条（右）,L510854328A5AP,右,1,1
进口奥迪,前保险杠亮条（左）,4E0 807 243 AA 2ZZ,18,左,前保险杠亮条,前保险杠亮条（右）,4E0 807 244 AA 2ZZ,右,1,1
东风本田,前叶子板（左）,74223TBTH00,11,左,前叶子板,前叶子板（右）,74213TBTH00,右,1,1
云度,前挡风玻璃雨刮臂（左）,A5200001,8,左,前挡风玻璃雨刮臂,前挡风玻璃雨刮臂（右）,A5200002,右,1,1
众泰,前门外拉手（左）,T600C6105010003B11F2,20,左,前门外拉手,前门外拉手（右）,T600C6105010004B11F2,右,1,1
夏利,前减震器（左）,48520-TBA00,11,左,前减震器,前减震器（右）,48510-TBA00,右,1,1
奇瑞,后门（左）,T4A1371,7,左,后门,后门（右）,T4A1370,右,1,1
上汽通用五菱,车顶导水槽饰条（左）,9034287,7,左,车顶导水槽饰条,车顶导水槽饰条（右）,9034288,右,1,1
一汽马自达,后门玻璃绒槽（左）,GV9S73605,9,左,后门玻璃绒槽,后门玻璃绒槽（右）,GV9S72605,右,1,1
华晨中华,前挡风玻璃雨刮臂（左）,4079021,7,左,前挡风玻璃雨刮臂,前挡风玻璃雨刮臂（右）,4079022,右,1,1
陕汽,前保险杠支架（左）,JYJY10036,9,左,前保险杠支架,前保险杠支架（右）,JYJY10037,右,1,1
莲花,前门（左）,PW832181X1ED,12,左,前门,前门（右）,PW832182X1ED,右,1,1
福特,燃油油路护板（左）,0A5002,6,左,燃油油路护板,燃油油路护板（右）,0A5003,右,1,1
吉利,前门饰条（左）,6070004300661,13,左,前门饰条,前门饰条（右）,6070004200661,右,1,1
东风标致,天窗装饰盖（左）,YL003242ZD,10,左,天窗装饰盖,天窗装饰盖（右）,YL003246ZD,右,1,1
吉利,前雾灯罩（左）,106802210500078,15,左,前雾灯罩,前雾灯罩（右）,106802210600078,右,1,1
昌河铃木,底大边（左）,77220C1100,10,左,底大边,底大边（右）,77210C1100,右,1,1
威麟,前大灯（左）,B143772010BA,12,左,前大灯,前大灯（右）,B143772020BA,右,1,1
厦门金龙,前钢板弹簧U型螺栓（左）,JYJY14450,9,左,前钢板弹簧U型螺栓,前钢板弹簧U型螺栓（右）,JYJY14451,右,1,1
厦门金龙,前钢板弹簧吊耳（左）,JYJY14452,9,左,前钢板弹簧吊耳,前钢板弹簧吊耳（右）,JYJY14453,右,1,1
厦门金龙,前挡风玻璃雨刮臂（左）,JYJY12993,9,左,前挡风玻璃雨刮臂,前挡风玻璃雨刮臂（右）,JYJY12994,右,1,1
华菱之星,前保险杠包角（左）,JYJY10003,9,左,前保险杠包角,前保险杠包角（右）,JYJY10004,右,1,1
华晨中华,前保险杠下护板（左）,3012675,7,左,前保险杠下护板,前保险杠下护板（右）,3012665,右,1,1
徐工,驾驶室脚踏板护罩（左）,JYJY13527,9,左,驾驶室脚踏板护罩,驾驶室脚踏板护罩（右）,JYJY13526,右,1,1
进口现代,后雾灯（左）,924053J300,10,左,后雾灯,后雾灯（右）,924063J300,右,1,1
福特,后立柱内板（左）,0A1028,6,左,后立柱内板,后立柱内板（右）,0A0028,右,1,1
奇瑞,前挡风玻璃雨刮臂（左）,A21-5205031,11,左,前挡风玻璃雨刮臂,前挡风玻璃雨刮臂（右）,A21-5205051,右,1,1
力帆,后门内饰板（左）,PBA6202100,10,左,后门内饰板,后门内饰板（右）,PBA6202200,右,1,1
力帆,后门线束（左）,PBA4007300,10,左,后门线束,后门线束（右）,PBA4007400,右,1,1
进口奥迪,后门线束（左）,4H0971687CJ,11,左,后门线束,后门线束（右）,4H0971687CE,右,1,1
进口奥迪,后门玻璃（左）,4H4845025D,10,左,后门玻璃,后门玻璃（右）,4H4845026D,右,1,1
长安铃木,引擎盖铰链（左）,JYJY12861,9,左,引擎盖铰链,引擎盖铰链（右）,JYJY12860,右,1,1
比亚迪,后门窗框外饰板（左）,SE5402851,9,左,后门窗框外饰板,后门窗框外饰板（右）,SE5402861,右,1,1
一汽奔腾,前叶子板加强件（左）,FA015426X,9,左,前叶子板加强件,前叶子板加强件（右）,FA015326X,右,1,1
雷克萨斯,前大灯安装底板（左）,5213448040,10,左,前大灯安装底板,前大灯安装底板（右）,5213348040,右,1,1
华晨中华,后上摆臂（左）,3001165,7,左,后上摆臂,后上摆臂（右）,3001164,右,1,1
红岩,前轮挡泥板（左）,5801271838,10,左,前轮挡泥板,前轮挡泥板（右）,5801271837,右,1,1
进口宝马,前座椅侧气囊（左）,52107161063,11,左,前座椅侧气囊,前座椅侧气囊（右）,52107161064,右,1,1
天津一汽丰田,后减震器支架（左）,4850642010,10,左,后减震器支架,后减震器支架（右）,4850542010,右,1,1
昌河铃木,前门玻璃绒槽（左）,83613DG3500-000,15,左,前门玻璃绒槽,前门玻璃绒槽（右）,83612DG3500-000,右,1,1
昌河铃木,后门玻璃外压条（左）,83635DG3500-000,15,左,后门玻璃外压条,后门玻璃外压条（右）,83634DG3500-000,右,1,1
荣威,倒车镜总成（左）,K78910CD010,11,左,倒车镜总成,倒车镜总成（右）,K78920CD010,右,1,1
昌河铃木,尾灯（左）,36270DF8400-000,15,左,尾灯,尾灯（右）,36250DF8400-000,右,1,1
威麟,前保险杠支架（左）,B142803711,10,左,前保险杠支架,前保险杠支架（右）,B142803712,右,1,1
威麟,引擎盖铰链（左）,B148402030DY,12,左,引擎盖铰链,引擎盖铰链（右）,B148402040DY,右,1,1
众泰,后门玻璃外压条（左）,Z3006207110BAA0127116,21,左,后门玻璃外压条,后门玻璃外压条（右）,Z3006207120BAA0127116,右,1,1
众泰,车顶导水槽饰条（左）,T6005501010003B11271,20,左,车顶导水槽饰条,车顶导水槽饰条（右）,T6005501020003B11271,右,1,1
雪佛兰,前雾灯（左）,22816760,8,左,前雾灯,前雾灯（右）,22816761,右,1,1
广汽乘用车,滑门框密封条（左）,5410031AMV0000,14,左,滑门框密封条,滑门框密封条（右）,5410032AMV0000,右,1,1
广汽乘用车,后座椅安全带（左）,6420011AMV0000,14,左,后座椅安全带,后座椅安全带（右）,6420012AMV0000,右,1,1
None,侧脚踏板（左）,SJZJ0183,8,左,侧脚踏板,侧脚踏板（右）,SJZJ0182,右,1,1
江淮,门槛边梁（左）,JYJY13551,9,左,门槛边梁,门槛边梁（右）,JYJY13552,右,1,1
东风,尾灯内护板（左）,263352FJ5A,10,左,尾灯内护板,尾灯内护板（右）,263302FJ5A,右,1,1
进口福特,水箱导流板（左）,FR3Z8310C,9,左,水箱导流板,水箱导流板（右）,FR3Z8311C,右,1,1
上汽大众,前保险杠饰条（左）,33D 807 655,11,左,前保险杠饰条,前保险杠饰条（右）,33D 807 656,右,1,1
北汽,引擎盖密封条（左）,84070022-B01-B00,16,左,引擎盖密封条,引擎盖密封条（右）,84070012-B01-B00,右,1,1
北汽戚旺,滑门玻璃（左）,62030130-A01-B00,16,左,滑门玻璃,滑门玻璃（右）,62030230-A01-B00,右,1,1
三菱,后叶子板前内衬（左）,5370B951,8,左,后叶子板前内衬,后叶子板前内衬（右）,5370B952,右,1,1
东风,门槛边梁（左）,0A6032,6,左,门槛边梁,门槛边梁（右）,0A6033,右,1,1
四川一汽丰田,前挡风玻璃雨刮片（左）,852220R060,10,左,前挡风玻璃雨刮片,前挡风玻璃雨刮片（右）,852120R060,右,1,1
力帆,后门玻璃外压条（左）,PBA6207130B1,12,左,后门玻璃外压条,后门玻璃外压条（右）,PBA6207230B1,右,1,1
广汽乘用车,后门亮条（左）,7155061CAD0000L2Z,17,左,后门亮条,后门亮条（右）,7155062CAD0000L2Z,右,1,1
东风本田,后座椅安全带（左）,0B2043,6,左,后座椅安全带,后座椅安全带（右）,0B2042,右,1,1
广汽乘用车,后门框密封条（左）,5410071ADU0000,14,左,后门框密封条,后门框密封条（右）,5410072ADU0000,右,1,1
海南马自达,后下摆臂（左）,B30H-28-250AL2,14,左,后下摆臂,后下摆臂（右）,B30H-28-200AL2,右,1,1
福田,侧脚踏板（左）,S1K16984500021,14,左,侧脚踏板,侧脚踏板（右）,S1K16984500020,右,1,1
进口雪佛兰,前保险杠格栅（左）,96623660,8,左,前保险杠格栅,前保险杠格栅（右）,96623661,右,1,1
东风雪铁龙,尾灯饰条（左）,9677608780,10,左,尾灯饰条,尾灯饰条（右）,9677608680,右,1,1
东风,驾驶室遮阳板（左）,B12-8204501,11,左,驾驶室遮阳板,驾驶室遮阳板（右）,B12-8204500,右,1,1
陕汽,滑门上导轨（左）,DZ15221242501,13,左,滑门上导轨,滑门上导轨（右）,DZ15221242502,右,1,1
重汽王牌,后门（左）,JYJY12397,9,左,后门,后门（右）,JYJY12398,右,1,1
北汽,后半轴（左）,24030101-B07-B00,16,左,后半轴,后半轴（右）,24030201-B07-B00,右,1,1
上汽通用雪佛兰,侧门槛加强件（左）,96858863,8,左,侧门槛加强件,侧门槛加强件（右）,96858864,右,1,1
解放,前制动器底板（左）,JYJY13087,9,左,前制动器底板,前制动器底板（右）,JYJY13086,右,1,1
郑州海马,后门饰条（左）,SA1251PS1,9,左,后门饰条,后门饰条（右）,SA1251PL1,右,1,1
上汽通用雪佛兰,车顶上边梁（左）,96622200,8,左,车顶上边梁,车顶上边梁（右）,96622201,右,1,1
东风,前门外拉手饰盖（左）,6105151SA01,11,左,前门外拉手饰盖,前门外拉手饰盖（右）,6105251SA01,右,1,1
斯柯达,后桥支架（左）,5QD501545A,10,左,后桥支架,后桥支架（右）,5QD501546A,右,1,1
吉利,前大灯（左）,7031583,7,左,前大灯,前大灯（右）,7031582,右,1,1
君马,前减震器（左）,2905110100-KA,13,左,前减震器,前减震器（右）,2905210100-KA,右,1,1
五菱,车顶导水槽饰条（左）,24547533,8,左,车顶导水槽饰条,车顶导水槽饰条（右）,24547534,右,1,1
奇瑞,前门外拉手（左）,J60-6205211-DQ,14,左,前门外拉手,前门外拉手（右）,J60-6105211-DQ,右,1,1
林肯,底大边（左）,DP5Z5410177A,12,左,底大边,底大边（右）,DP5Z5410176A,右,1,1
北汽新能源,后门密封条（左）,116207110,9,左,后门密封条,后门密封条（右）,116207120,右,1,1
广汽乘用车,前地板（左）,4020161CAD0000A00,17,左,前地板,前地板（右）,4020162CAD0000A00,右,1,1
None,后保险杠支架（左）,A1778855503,11,左,后保险杠支架,后保险杠支架（右）,A1778855603,右,1,1
斯柯达,车顶窗帘气囊（左）,56G880741D,10,左,车顶窗帘气囊,车顶窗帘气囊（右）,56G880742D,右,1,1
蔚来,背门撑杆（左）,P0001146AD,10,左,背门撑杆,背门撑杆（右）,P0001145AD,右,1,1
上汽通用五菱,前保险杠包角（左）,23548505,8,左,前保险杠包角,前保险杠包角（右）,23548506,右,1,1
进口大众,前下摆臂（左）,5N0407151,9,左,前下摆臂,前下摆臂（右）,5N0407152,右,1,1
华泰,后保险杠支架（左）,54010017S07,11,左,后保险杠支架,后保险杠支架（右）,54010018S07,右,1,1
北汽,前保险杠饰条（左）,28030165-J01-B00,16,左,前保险杠饰条,前保险杠饰条（右）,28030166-J01-B00,右,1,1
重庆五十铃,前叶子板内衬（左）,3102011-44,10,左,前叶子板内衬,前叶子板内衬（右）,3102012-44,右,1,1
东风悦达起亚,前保险杠格栅（左）,86573B5600,10,左,前保险杠格栅,前保险杠格栅（右）,86574B5600,右,1,1
宝骏,后门玻璃（左）,24565795,8,左,后门玻璃,后门玻璃（右）,24565796,右,1,1
一汽奥迪,前叶子板内板（左）,4F0 809 111 K,13,左,前叶子板内板,前叶子板内板（右）,4F0 809 112 K,右,1,1
东风日产,后下摆臂（左）,55111JE20B-C246,15,左,后下摆臂,后下摆臂（右）,55110JE20B-C246,右,1,1
东风日产,后上摆臂（左）,55121JD03C-C259,15,左,后上摆臂,后上摆臂（右）,55120JD03C-C259,右,1,1
郑州海马,后雾灯（左）,SA1251192,9,左,后雾灯,后雾灯（右）,SA1251191,右,1,1
一汽奥迪,前雾灯框（左）,8R0807245,9,左,前雾灯框,前雾灯框（右）,8R0807246,右,1,1
一汽马自达,前门锁总成（左）,GV9B59310,9,左,前门锁总成,前门锁总成（右）,GV9B58310,右,1,1
南京依维柯,前大灯（左）,4833005,7,左,前大灯,前大灯（右）,4833004,右,1,1
南京依维柯,前挡风玻璃饰条（左）,93935023,8,左,前挡风玻璃饰条,前挡风玻璃饰条（右）,93935022,右,1,1
北汽,前保险杠电眼底座（左）,A00002874,9,左,前保险杠电眼底座,前保险杠电眼底座（右）,A00002875,右,1,1
长安铃木,前挡风玻璃饰条（左）,7717063J00000,13,左,前挡风玻璃饰条,前挡风玻璃饰条（右）,7716063J00000,右,1,1
进口道奇,前保险杠支架（左）,05178411AD,10,左,前保险杠支架,前保险杠支架（右）,05178410AD,右,1,1
华晨鑫源,前叶子板轮眉（左）,8512700-D01,11,左,前叶子板轮眉,前叶子板轮眉（右）,8512800-D01,右,1,1
长安马自达,底大边饰条（左）,BKC350490,9,左,底大边饰条,底大边饰条（右）,BKC350480,右,1,1
进口路虎,后叶子板（左）,ALA780110,9,左,后叶子板,后叶子板（右）,ALA780100,右,1,1
黄海,引擎盖铰链（左）,710002004,9,左,引擎盖铰链,引擎盖铰链（右）,710002003,右,1,1
天津一汽,后雾灯（左）,81480TBA00,10,左,后雾灯,后雾灯（右）,81450TBA00,右,1,1
启辰,尾灯灯罩（左）,265592GL0A,10,左,尾灯灯罩,尾灯灯罩（右）,265542GL0A,右,1,1
力帆,前雾灯框（左）,PBA2803515,10,左,前雾灯框,前雾灯框（右）,PBA2803516,右,1,1
斯达,前保险杠格栅装饰框（左）,JYJY12489,9,左,前保险杠格栅装饰框,前保险杠格栅装饰框（右）,JYJY12487,右,1,1
长安马自达,后保险杠下护板（左）,KR1150350,9,左,后保险杠下护板,后保险杠下护板（右）,KR1150340,右,1,1
